member,dir,sd_oof,sd_test,ratio,mean_oof,mean_test,min_oof,max_oof,min_test,max_test,ks
naji03,oof,0.3767000128212532,0.3780937105401415,1.0036997549016533,0.709385019428967,0.7092430154853793,-0.012953872792422771,1.0218592882156372,-0.0030147095676511526,1.0186208486557007,0.05634526219869429
y94_naji03,ext_members15,0.3767000128212532,0.3780937105401415,1.0036997549016533,0.709385019428967,0.7092430154853793,-0.012953872792422771,1.0218592882156372,-0.0030147095676511526,1.0186208486557007,0.05634526219869429
bolt_lookup_v2_s03,ext_members2,5.074669107199586,5.0877801631279675,1.0025836277501878,3.6817434807299985,3.708998350662442,-6.21875,10.4375,-6.037499904632568,10.274999618530273,0.05517175848611633
bei_lookup_fixed24_seed1042,ext_members2,0.39442625709546825,0.3920152501324007,0.9938873061321473,0.7100912692520857,0.7102228671150204,0.000552778656128794,0.9999979734420776,0.0007491363794542849,0.9999967098236083,0.054793250356426015
et,oof,0.33279116856852925,0.3347787697057265,1.0059725176775176,0.7095140473889159,0.7088815993536459,0.0016501425719988594,1.0,0.002490470151655432,1.0,0.05304363479368279
bolt_lookup_v2_s1037,ext_members2,5.015154195667835,5.0281459256226215,1.0025904946184923,3.6359914550984795,3.6615716062719725,-6.125,10.3125,-5.956250190734863,10.125,0.052271198773247485
bolt_lookup_v2_s20260901,ext_members2,5.0210721642874425,5.033622822650936,1.0024995972877586,3.6368507895983093,3.662084228524163,-6.1875,10.3125,-5.956250190734863,10.125,0.051884052497124244
y94_tabm_imp,ext_members15,0.3737766415444084,0.3747634256472992,1.0026400368380795,0.7132073586117056,0.7130751891567649,3.845383253064938e-05,1.0,6.851545822428307e-05,1.0000000149011612,0.04722726280400191
tabm_imp,oof,0.3737766415444084,0.3747634256472992,1.0026400368380795,0.7132073586117056,0.7130751891567649,3.845383253064938e-05,1.0,6.851545822428307e-05,1.0000000149011612,0.04722726280400191
om_tabtrans,ext_members10es,0.36306676289191503,0.3638016596282878,1.002024136636797,0.7004853201077245,0.700689933335278,0.0025405883789062,1.0,0.0058422088623046,0.9993896484375,0.04696346863644851
tabm_deep,oof,0.37767056001798305,0.3784294875436397,1.0020094961217536,0.7105908998981233,0.7106016949244389,5.360101567930542e-06,1.0,9.06489666476773e-05,1.0000000149011612,0.046307483580941056
pub_tabm,oof,0.37721274442878167,0.37852823519822415,1.0034873974670038,0.7048567040632483,0.7050706863956604,7.4820895861194e-06,1.0,3.3240434277104214e-05,1.0,0.04561788943596534
pub_ravi,oof,0.37415298985745554,0.37492858713135296,1.002072941537078,0.7094276715733837,0.7094649053157205,-0.022046562284231186,1.0360854864120483,0.0001546746352687478,1.0231423377990723,0.0453463234364514
knn,oof,0.30153016500122504,0.303589888806225,1.0068309046459467,0.7145195528240906,0.7138332515327039,0.0,1.0,0.002656943174447724,1.0,0.04191941319187942
y94_rmlp_lat,ext_members15,0.33825351719375757,0.33930136748784223,1.003097825272529,0.688401955615805,0.6884111492876558,0.02981560304760933,0.9594922065734863,0.03933156793937087,0.9536627382040024,0.03894654708646206
rmlp_lat,oof,0.33825351719375757,0.33930136748784223,1.003097825272529,0.688401955615805,0.6884111492876558,0.02981560304760933,0.9594922065734863,0.03933156793937087,0.9536627382040024,0.03894654708646206
bolt_tabr_retrieval,ext_members2,0.3403787032196478,0.34109933626518757,1.0021171508050395,0.7123912050697292,0.7115839439102086,0.006020850967615843,0.9999583959579468,0.007895415648818016,0.9999313354492188,0.0376060681374315
y94_tabm_deeper,ext_members15,0.37780027210588246,0.37867836407909305,1.0023242227124827,0.7067923061041729,0.7067104668861789,9.330929060524795e-06,1.0,2.1116563857503934e-05,1.0000000149011612,0.03589918394070912
tabm_deeper,oof,0.37780027210588246,0.37867836407909305,1.0023242227124827,0.7067923061041729,0.7067104668861789,9.330929060524795e-06,1.0,2.1116563857503934e-05,1.0000000149011612,0.03589918394070912
tabm_x12,oof,0.37747734758512164,0.37850752204595245,1.0027291027327103,0.712833502650002,0.7126751277070579,5.380006768973544e-05,1.0,8.840619775583035e-05,1.0,0.034730689268289816
ern711_contextual,ext_members16,0.3783842337424232,0.37707517866014506,0.9965404079622164,0.7072153368626122,0.7073097598548204,0.0041587925516068,0.9979599714279176,0.0048157116,0.99778444,0.03447656675875321
realmlp15,oof,0.30880322537395205,0.31048010809532967,1.005430262975223,0.6883649046458172,0.6882277386857139,0.03035655803978443,0.9617300629615784,0.03772982629016042,0.9586351960897446,0.03188226784947823
mkt_mlp,ext_members13es,0.34841734134339136,0.34871381595865686,1.0008509180803755,0.7111708795654118,0.7105931007245557,8.488479579682462e-06,1.0,1.9198564837452636e-05,1.0000000149011612,0.02468764976274207
rmlp_lat3,oof,0.3379077664760971,0.33909203446251923,1.0035047078046544,0.6885657545044142,0.6885835387011398,0.03752532135695219,0.9551520943641663,0.03894125986844301,0.952882206439972,0.022542389296307697
y94_rmlp_lat3,ext_members15,0.3379077664760971,0.33909203446251923,1.0035047078046544,0.6885657545044142,0.6885835387011398,0.03752532135695219,0.9551520943641663,0.03894125986844301,0.952882206439972,0.022542389296307697
tabm_seed3,oof,0.3767294805817229,0.37788646581385926,1.0030711300595585,0.7078342778545241,0.7077525925599792,2.2384787598639377e-05,1.0000000298023224,7.224679966384428e-05,1.0000000298023224,0.021641658725788826
tabm_bounds,oof,0.3743053620321431,0.3754513500099754,1.0030616392231484,0.7089987156694035,0.7089575388087512,4.6738477976759896e-05,1.0,9.451528803765541e-05,1.0,0.021233272417107818
pub_resnet,oof,0.37422851725740414,0.37470691423331826,1.0012783552130664,0.7106314359919009,0.7102659264588469,1.4600790564145427e-05,1.0,4.025689122499898e-05,1.0,0.017935250462500663
orig_bin,oof,0.4641703354015231,0.4631384118670834,0.9977768429911682,0.505984967867957,0.5201239263802984,3.128929366500746e-05,0.9999953818389224,3.394436451928397e-05,0.9999950186514456,0.017085723818227372
mkt_nn,ext_members2,0.34318779366741015,0.34440895851700826,1.0035582991940022,0.7107878684095004,0.7102836986938009,0.00026961456751450896,1.0,0.0008192767418222502,1.0000000149011612,0.016722882977078135
ad_hgbte,ext_members3,0.3772933446986676,0.37812561014059776,1.002205884237356,0.7060762814308941,0.706134472100789,0.0006607628630647917,0.9999992139141247,0.001688080222690022,0.9999973070198774,0.015804054801999867
tabm_wide,oof,0.3700821093016727,0.37107207291038474,1.0026749836964022,0.7098932871690473,0.709748198550866,2.1194324290263467e-05,1.0,5.820937712996965e-05,1.0000000149011612,0.015679948160997936
y94_pub_tabnet,ext_members15,0.3757732630173755,0.3766388169197937,1.0023033940612698,0.7091962549576388,0.7089527221122547,0.0001307008496951,1.0,0.0002944150219263,0.9999996572732924,0.015411214993406253
pub_tabnet,oof,0.3757732630173755,0.3766388169197937,1.0023033940612698,0.7091962549576388,0.7089527221122547,0.0001307008496951,1.0,0.0002944150219263,0.9999996572732924,0.015411214993406253
realmlp,oof,0.3059830382838237,0.30831715783024655,1.007628264493072,0.6878929543936251,0.6874125125301198,0.026188453659415245,0.9814978837966919,0.03370602987706661,0.9693989157676697,0.01449263707946824
om_flamllgb,ext_members10es,0.2886751345872418,0.28668730784046587,0.9931139661556988,0.5000036160140243,0.5000016874675163,7.232017588266775e-06,1.0,4.049922039000749e-06,0.999875802390804,0.014031720988190832
golem_b,ext_members,0.3418298433766935,0.3434342445811294,1.0046935668009183,0.7110782771625824,0.7105192118756238,2.055506911347038e-06,1.0,7.2589849224868885e-06,1.0000000149011612,0.013955356359390048
orig_binm,oof,0.42198006150381817,0.42798734459355403,1.014235940599486,0.618006727937262,0.6128639721116868,0.00014123214238156368,0.9999972337604763,0.00017572837263408667,0.999997083659786,0.013811424527499477
pub_rmlp,oof,0.3788367306573502,0.380140819408031,1.003442350345538,0.7098416744577838,0.7096531209915724,9.152715210802853e-05,0.9999136924743652,0.00011577236000448465,0.9999006390571594,0.01305140697965168
y94_pub_rmlp,ext_members15,0.3788367306573502,0.380140819408031,1.003442350345538,0.7098416744577838,0.7096531209915724,9.152715210802853e-05,0.9999136924743652,0.00011577236000448465,0.9999006390571594,0.01305140697965168
bolt_ebm_exact,ext_members2,0.3824720012663044,0.3842744098057502,1.0047125241415797,0.6895291642267323,0.6895774668289141,4.2745679820654914e-05,1.0,2.175832742068451e-05,1.0,0.012618734493612505
bolt_gandalf_gflu,ext_members2,4.25451140745786,4.267543522549591,1.0030631284873008,2.993813813728882,3.0100558161160045,-7.31640625,10.5546875,-6.752343654632568,10.118749618530273,0.011675881668876342
nn2,oof,0.28867513209246104,0.2880898788442599,0.9979726232600677,0.5,0.5,3.6160087941333875e-06,0.9999963839912058,4.1511700899757676e-05,0.9989244082051421,0.011330708902023479
w15d_origrep_r,oof,0.350184688018867,0.35441758416567665,1.0120876105998717,0.7335467318750569,0.7330248368964473,0.0004101472711889192,0.9999891002846713,0.0005689892029688737,0.9999858157413313,0.011066965848917976
qda_lat,ext_members9,0.056909195485309885,0.05870414168554382,1.0315405302241052,0.5255521546087438,0.5267392257656937,9.357622968839299e-14,0.8554933759061607,8.362266587594268e-13,0.8364136120386534,0.01059602715703123
ern711_multilevel,ext_members16,0.37951958888729115,0.37949708256827297,0.9999406978725811,0.7066824242461218,0.7068995900386041,0.001376672880724,0.9990135431289672,0.0019685212,0.99877214,0.009723313542546741
bolt_dcnv2_cross,ext_members2,3.9815877005035447,3.9960597088824037,1.0036347330430593,2.789156187867276,2.8045072644328477,-7.0546875,10.3359375,-6.623437404632568,9.818750381469727,0.009500014734097229
et_lat_frac,oof,0.3454639197078071,0.34680028826352544,1.0038683303218716,0.7093954009610927,0.7092669245710309,0.0027866858079372402,1.0,0.0040479091105384895,1.0,0.009315850271657822
fmpure,ext_members,6.939749652337597,6.990394223026908,1.0072977518248445,4.745878967195194,4.836576595352417,-4.9340656995773315,40.06678581237793,-4.606603050231933,39.91122779846192,0.009271937762093674
bolt_neural_5fold,ext_members2,0.34414149256631965,0.34536626610501775,1.0035589243527852,0.7098925744514457,0.709145952005623,3.0674247682327405e-05,1.0,0.00037951531703583896,1.0,0.008540304617308703
ad_glgb127,ext_members3,0.3787403108532293,0.37955754602743536,1.0021577718314827,0.7061577584316949,0.706207037732972,0.00035243467988081684,0.9999992610613802,0.0007655249435496471,0.9999978369980103,0.008365174895916483
