a,b,fam,dcv,dlb,resid,sd0,var0,m,foreign
stack_pub151_hybrid,w36_ad197std_hybrid,hybrid,-88.13116688011213,-149.9999999999835,-61.868833119871354,33.047461216207324,1092.1346928367275,-15,True
stack_pub151_hybrid,w36_ad199std_hybrid,hybrid,-98.83376107433506,-149.9999999999835,-51.16623892564843,34.17624553525533,1168.0157588860602,-15,True
stack_pub151_hybrid,w38_ad202std_hybrid,hybrid,-98.96722292634941,-140.000000000029,-41.03277707367958,33.79340509388052,1141.99422783911,-14,True
stack_pub151_hybrid,w40_ad211std_hybrid,hybrid,-95.19998673857,-140.000000000029,-44.800013261458986,35.09587163830215,1231.7202060521813,-14,True
stack_pub151_rankraw,w20_ad187_rankraw,rankraw,-68.46413884697978,-120.000000000009,-51.53586115302922,28.51933284729811,813.3523460549768,-12,True
stack_pub151_rankraw,w22_ad187corr_rankraw,rankraw,-77.06966021892026,-149.9999999999835,-72.93033978106322,29.542687666488924,872.7703945597168,-15,True
stack_pub151_rankraw,w23_ad187std_h3_rankraw,rankraw,-68.72538429503194,-120.000000000009,-51.27461570497705,28.579898992290726,816.8106264095404,-12,True
stack_pub151_rankraw,w38_ad202std_rankraw,rankraw,-83.68952741777403,-120.000000000009,-36.310472582234965,33.95380144840319,1152.8606327975867,-12,True
stack_pub151_rankraw,w40_ad211std_rankraw,rankraw,-81.3363292193614,-120.000000000009,-38.66367078064759,34.59524936226227,1196.8312784371083,-12,True
stack_pub74_logit,stack_pub88_mine_logit,logit,-18.594954007578046,0.0,18.594954007578046,15.287478096232586,233.70698654279113,0,True
stack_pub74_logit,w14a_repro159av_logit,logit,-323.5182022520711,-250.0000000000835,73.51820225198759,58.52024340554777,3424.6188882445567,-25,True
stack_pub74_logit,w20_ad187_logit,logit,-383.4482571610787,-350.0000000000725,33.44825716100621,64.45456138381114,4154.390483179479,-35,True
stack_pub74_logit,w23_ad187std_logit,logit,-388.4539062783965,-330.00000000005247,58.45390627834405,64.48565715109018,4158.399978207948,-33,True
stack_pub74_logit,w27_ad188raw_logit,logit,-397.38137309752733,-350.0000000000725,47.381373097454855,65.0511364537869,4231.6503539292025,-35,True
stack_pub74_logit,w27_ad190std_logit,logit,-398.1531845966835,-350.0000000000725,48.15318459661103,65.07866894057352,4235.233151076769,-35,True
stack_pub74_logit,w29_ad194std_logit,logit,-398.5846254942471,-350.0000000000725,48.584625494174645,65.43918872120584,4282.2874204895925,-35,True
stack_pub86_hybrid,w20_ad187_hybrid,hybrid,-399.5465900666906,-330.00000000005247,69.54659006663815,65.04756724696513,4231.1860047484515,-33,True
stack_pub86_hybrid,w23_ad187std_h3_hybrid,hybrid,-419.9966237302677,-319.999999999987,99.9966237302807,64.1321659426897,4112.934708500688,-32,True
stack_pub86_hybrid,w34_ad195std_hybrid,hybrid,-433.0329354926832,-330.00000000005247,103.03293549263071,66.34156258644045,4401.202926410595,-33,True
stack_pub86_hybrid,w34_ad196std_hybrid,hybrid,-431.32460247374826,-330.00000000005247,101.32460247369579,66.67711687831184,4445.837915204058,-33,True
stack_pub86_hybrid,w36_ad197std_hybrid,hybrid,-434.625343793571,-340.000000000007,94.62534379356401,66.97563297100696,4485.735411867034,-34,True
stack_pub86_hybrid,w36_ad199std_hybrid,hybrid,-445.3279379877939,-340.000000000007,105.32793798778692,67.12170331105888,4505.323055377812,-34,True
stack_pub86_hybrid,w38_ad202std_hybrid,hybrid,-445.4613998398083,-330.00000000005247,115.46139983975581,67.26793314521981,4524.974829629762,-33,True
stack_pub86_hybrid,w40_ad211std_hybrid,hybrid,-441.69416365202886,-330.00000000005247,111.6941636519764,67.9324783269686,4614.82161164406,-33,True
stack_pub88_mine_logit,w14a_repro159av_logit,logit,-304.92324824449304,-250.0000000000835,54.923248244409535,56.55708678543359,3198.704065655067,-25,True
stack_pub88_mine_logit,w20_ad187_logit,logit,-364.85330315350063,-350.0000000000725,14.853303153428158,62.62186036225031,3921.4973952291766,-35,True
stack_pub88_mine_logit,w23_ad187std_logit,logit,-369.85895227081846,-330.00000000005247,39.858952270766,62.69091290090191,3930.1505603484693,-33,True
stack_pub88_mine_logit,w27_ad188raw_logit,logit,-378.7864190899493,-350.0000000000725,28.7864190898768,63.39178474008169,4018.5183725328534,-35,True
stack_pub88_mine_logit,w27_ad190std_logit,logit,-379.55823058910545,-350.0000000000725,29.558230589032974,63.376048292318906,4016.523497150338,-35,True
stack_pub88_mine_logit,w29_ad194std_logit,logit,-379.98967148666907,-350.0000000000725,29.989671486596592,63.75442080881609,4064.626172667602,-35,True
w14a_repro159av,w16q_ens4avg,ens4,-7.900691981754804,-20.000000000020002,-12.099308018265198,8.459411334786402,71.56164013111265,-2,False
w14a_repro159av,w16t_cellens4,ens4,-7.756233900146903,-20.000000000020002,-12.243766099873099,10.818612928221016,117.04238569067093,-2,False
w14a_repro159av,w20_ad187,ens4,-54.27305552618833,-99.99999999998899,-45.72694447380066,25.890213442415618,670.3031520938384,-10,False
w14a_repro159av,w21_ad187corr,ens4,-63.26494188113596,-109.99999999994348,-46.73505811880752,27.61976401855127,762.8513644404593,-11,False
w14a_repro159av,w21_ad187corr_ens4,ens4,-60.31663809125121,-120.000000000009,-59.68336190875779,26.98907067092024,728.409935679927,-12,False
w14a_repro159av,w23_ad187std,ens4,-62.280817394344545,-89.99999999992347,-27.71918260557893,25.962814413774144,674.0677322840784,-9,False
w14a_repro159av,w23_ad187stdcorr,ens4,-71.46444511052508,-99.99999999998899,-28.53555488946391,27.735359366051444,769.2501591640175,-10,False
w14a_repro159av,w27_ad188std,ens4,-65.72921874359317,-99.99999999998899,-34.27078125639582,26.773707568868264,716.8314169832738,-10,False
w14a_repro159av,w27_ad188stdcorr,ens4,-73.19117283743904,-109.99999999994348,-36.80882716250444,28.578012951762574,816.7028242711094,-11,False
w14a_repro159av,w27_ad190std,ens4,-67.31738484422323,-109.99999999994348,-42.682615155720256,27.604888309949235,762.029858604772,-11,False
w14a_repro159av,w27_ad190stdcorr,ens4,-74.51798692759138,-120.000000000009,-45.482013072417615,29.083380052511576,845.8429952788283,-12,False
w14a_repro159av,w29_ad194std,ens4,-68.00351506230929,-99.99999999998899,-31.996484937679696,27.67589013164,765.9548945786082,-10,False
w14a_repro159av,w29_ad194stdcorr,ens4,-74.67109686487561,-120.000000000009,-45.32890313513339,29.210963588258082,853.2803937545395,-12,False
w14a_repro159av,w34_ad195std,ens4,-74.54843334075979,-99.99999999998899,-25.4515666592292,29.143967273365224,849.3708284309832,-10,False
w14a_repro159av,w34_ad195stdcorr,ens4,-81.17845441835136,-109.99999999994348,-28.82154558159212,30.62745460803883,938.0409757674788,-11,False
w14a_repro159av,w34_ad196std,ens4,-74.93412342818307,-99.99999999998899,-25.065876571805916,29.40447967689177,864.6234250687412,-10,False
w14a_repro159av,w36_ad197std,ens4,-77.44242580398631,-99.99999999998899,-22.557574196002676,29.65371194852646,879.342632326181,-10,False
w14a_repro159av,w36_ad197stdcorr,ens4,-85.01350491707527,-109.99999999994348,-24.986495082868217,31.04330575438766,963.6868321603979,-11,False
w14a_repro159av,w36_ad199std,ens4,-88.70852728726231,-109.99999999994348,-21.29147271268117,30.8079049636074,949.1270082466654,-11,False
w14a_repro159av,w36_ad199stdcorr,ens4,-96.38953317492316,-120.000000000009,-23.610466825085837,32.02298950814452,1025.471857038734,-12,False
w14a_repro159av,w36_ad199stdcorr_ens4,ens4,-92.97104035221882,-129.99999999996348,-37.02895964774466,31.689135306773906,1004.2012964910246,-13,False
w14a_repro159av,w38_ad202std,ens4,-86.95617382925569,-99.99999999998899,-13.043826170733297,31.121547179751197,968.5506988614798,-10,False
w14a_repro159av,w38_ad202stdcorr,ens4,-93.9726613777836,-109.99999999994348,-16.02733862215989,32.422454397910585,1051.2155491845915,-11,False
w14a_repro159av,w38_ad202stdcorr_ens4,ens4,-91.28365953992024,-129.99999999996348,-38.71634046004324,31.99241123431807,1023.514376585721,-13,False
w14a_repro159av,w40_ad211std,ens4,-87.33767246049685,-109.99999999994348,-22.662327539446636,31.223442856498732,974.9033838130417,-11,False
w14a_repro159av,w40_ad211stdcorr,ens4,-93.85683307339133,-120.000000000009,-26.143166926617667,32.74479476236637,1072.2215840294957,-12,False
w14a_repro159av_h3,w16e_aonly,h3,-7.229998095215073,-30.000000000085514,-22.77000190487044,9.865141690808208,97.32102057972224,-3,False
w14a_repro159av_h3,w16h_h3av6,h3,-1.5285469492365422,0.0,1.5285469492365422,3.2938882634161777,10.849699891870841,0,False
w14a_repro159av_h3,w16i_schemeavg,h3,-8.465792633249869,-20.000000000020002,-11.534207366770133,8.946077904506268,80.03230987349525,-2,False
w14a_repro159av_h3,w16l_maskw_h3,h3,1.4602505702399071,0.0,-1.4602505702399071,6.3809105908426265,40.7160199683276,0,False
w14a_repro159av_h3,w16n_finegrid,h3,-8.496010698300083,-20.000000000020002,-11.503989301719919,8.918186917017584,79.5340578868636,-2,False
w14a_repro159av_h3,w20_ad187_h3,h3,-53.614489460951376,-99.99999999998899,-46.38551053903761,25.67651608416873,659.2834782205755,-10,False
w14a_repro159av_h3,w23_ad187std_h3,h3,-62.07459876372834,-90.0000000000345,-27.925401236306165,25.7533574746431,663.2354212167556,-9,False
w14a_repro159av_h3,w27_ad188std_h3,h3,-64.27157134181184,-99.99999999998899,-35.72842865817715,26.583876712719846,706.7025010770885,-10,False
w14a_repro159av_h3,w29_ad194std_h3,h3,-66.80591554963922,-99.99999999998899,-33.19408445034976,27.310881421644744,745.8842440271401,-10,False
w14a_repro159av_h3,w34_ad195std_h3,h3,-73.37480022961974,-99.99999999998899,-26.62519977036925,28.92627113411998,836.7291617246228,-10,False
w14a_repro159av_h3,w34_ad196std_h3,h3,-72.71680249731905,-99.99999999998899,-27.283197502669935,29.0824044028229,845.7862458493328,-10,False
w14a_repro159av_h3,w36_ad197std_h3,h3,-77.24265166408895,-99.99999999998899,-22.757348335900033,29.373587959045498,862.8076695877826,-10,False
w14a_repro159av_h3,w36_ad199std_h3,h3,-88.22714919765052,-110.0000000000545,-21.77285080240398,30.4686153830728,928.3365233616205,-11,False
w14a_repro159av_h3,w38_ad202std_h3,h3,-85.8209082731376,-99.99999999998899,-14.179091726851382,30.82967288891517,950.4687304375111,-10,False
w14a_repro159av_h3,w40_ad211std_h3,h3,-85.98414671723287,-110.0000000000545,-24.015853282821624,31.14819136114794,970.2098250706913,-11,False
w14a_repro159av_logit,w20_ad187_logit,logit,-59.9300549090076,-99.99999999998899,-40.069945090981385,27.58656559470714,761.0186013110797,-10,False
w14a_repro159av_logit,w23_ad187std_logit,logit,-64.93570402632542,-79.99999999996899,-15.064295973643567,28.199175839523427,795.1935180283617,-8,False
w14a_repro159av_logit,w27_ad188raw_logit,logit,-73.86317084545624,-99.99999999998899,-26.136829154532748,29.189091756871623,852.0030775910709,-10,False
w14a_repro159av_logit,w27_ad190std_logit,logit,-74.63498234461241,-99.99999999998899,-25.365017655376576,30.040656806336724,902.4410613561049,-10,False
w14a_repro159av_logit,w29_ad194std_logit,logit,-75.06642324217606,-99.99999999998899,-24.93357675781293,30.39369054451632,923.7764249158208,-10,False
w14a_repro159av_rescale,w20_ad187_rescale,rescale,-50.67301074190844,-99.99999999998899,-49.326989258080545,27.245469444343925,742.3156052426784,-10,False
w14a_repro159av_rescale,w23_ad187std_h3_rescale,rescale,-66.52979702881368,-90.0000000000345,-23.47020297122083,28.287932075796256,800.2071011248627,-9,False
w14a_repro159av_rescale,w27_ad188raw_rescale,rescale,-71.79730559681019,-99.99999999998899,-28.202694403178796,28.21773474440304,796.2405541054904,-10,False
w14a_repro159av_rescale,w27_ad190std_rescale,rescale,-71.82735620658853,-99.99999999998899,-28.172643793400454,29.646227674169566,878.8988153086975,-10,False
w14a_repro159av_rescale,w29_ad194std_rescale,rescale,-70.70681149123904,-99.99999999998899,-29.29318850874995,29.114488131361743,847.6534191512037,-10,False
w14a_repro159av_rescale,w36_ad199std_rescale,rescale,-94.76319234669184,-110.0000000000545,-15.23680765336266,32.245674285400206,1039.78351012012,-11,False
w14a_repro159av_rescale,w38_ad202std_rescale,rescale,-92.8613419256541,-99.99999999998899,-7.138658074334884,33.55894698556829,1126.2029227801831,-10,False
w14a_repro159av_rescale,w40_ad211std_rescale,rescale,-93.80757585142341,-110.0000000000545,-16.19242414863109,32.56818048116166,1060.6863798535196,-11,False
w16e_aonly,w16h_h3av6,h3,5.701451145978531,30.000000000085514,24.298548854106983,9.193836637525978,84.52663211751496,3,False
w16e_aonly,w16i_schemeavg,h3,-1.2357945380347957,10.000000000065512,11.235794538100308,3.2157218980329976,10.340867325488944,1,False
w16e_aonly,w16l_maskw_h3,h3,8.69024866545498,30.000000000085514,21.309751334630533,10.932533317352187,119.5202847350156,3,False
w16e_aonly,w16n_finegrid,h3,-1.2660126030850094,10.000000000065512,11.266012603150521,3.233704638668631,10.45684569014702,1,False
w16e_aonly,w20_ad187_h3,h3,-46.3844913657363,-69.99999999990348,-23.615508634167178,27.00922841777907,729.4984197237645,-7,False
w16e_aonly,w23_ad187std_h3,h3,-54.844600668513266,-59.99999999994898,-5.155399331435717,27.01245862944327,729.6729212073842,-6,False
w16e_aonly,w27_ad188std_h3,h3,-57.041573246596755,-69.99999999990348,-12.958426753306725,27.722248396503794,768.5230561574572,-7,False
w16e_aonly,w29_ad194std_h3,h3,-59.57591745442414,-69.99999999990348,-10.424082545479337,28.317719926413357,801.8932618307881,-7,False
w16e_aonly,w34_ad195std_h3,h3,-66.14480213440466,-69.99999999990348,-3.8551978654988233,29.738669378204612,884.3884563861648,-7,False
w16e_aonly,w34_ad196std_h3,h3,-65.48680440210397,-69.99999999990348,-4.513195597799509,29.934284899734664,896.0614124584827,-7,False
w16e_aonly,w36_ad197std_h3,h3,-70.01265356887387,-69.99999999990348,0.012653568970392826,30.227623830375588,913.7092424306902,-7,False
w16e_aonly,w36_ad199std_h3,h3,-80.99715110243544,-79.99999999996899,0.9971511024664466,31.340537363396813,982.2292822264717,-8,False
w16e_aonly,w38_ad202std_h3,h3,-78.59091017792252,-69.99999999990348,8.590910178019044,31.642210873378946,1001.2295089553809,-7,False
w16e_aonly,w40_ad211std_h3,h3,-78.7541486220178,-79.99999999996899,-1.2458513779511975,31.821848747284164,1012.6300576950307,-8,False
w16h_h3av6,w16i_schemeavg,h3,-6.937245684013327,-20.000000000020002,-13.062754316006675,8.192560280803589,67.11804395460058,-2,False
w16h_h3av6,w16l_maskw_h3,h3,2.9887975194764493,0.0,-2.9887975194764493,6.078669083184054,36.95021782285767,0,False
w16h_h3av6,w16n_finegrid,h3,-6.9674637490635405,-20.000000000020002,-13.032536250956461,8.159505727399349,66.57753371546278,-2,False
w16h_h3av6,w20_ad187_h3,h3,-52.08594251171483,-99.99999999998899,-47.91405748827415,25.54025839884056,652.3047990795458,-10,False
w16h_h3av6,w23_ad187std_h3,h3,-60.5460518144918,-90.0000000000345,-29.453948185542707,25.537059099965497,652.1413874751306,-9,False
w16h_h3av6,w27_ad188std_h3,h3,-62.743024392575286,-99.99999999998899,-37.2569756074137,26.447012266023478,699.4444577991962,-10,False
w16h_h3av6,w29_ad194std_h3,h3,-65.27736860040268,-99.99999999998899,-34.722631399586305,27.214466619571517,740.6271933877724,-10,False
w16h_h3av6,w34_ad195std_h3,h3,-71.8462532803832,-99.99999999998899,-28.153746719605792,28.72290826076855,825.0054589565261,-10,False
w16h_h3av6,w34_ad196std_h3,h3,-71.18825554808251,-99.99999999998899,-28.811744451906478,28.914476733595468,836.0469647776335,-10,False
w16h_h3av6,w36_ad197std_h3,h3,-75.71410471485241,-99.99999999998899,-24.285895285136576,29.2046068151908,852.909059229889,-10,False
w16h_h3av6,w36_ad199std_h3,h3,-86.69860224841398,-110.0000000000545,-23.301397751640522,30.35906365668783,921.6727461108239,-11,False
w16h_h3av6,w38_ad202std_h3,h3,-84.29236132390106,-99.99999999998899,-15.707638676087925,30.686044037881395,941.6332986947964,-10,False
w16h_h3av6,w40_ad211std_h3,h3,-84.45559976799633,-110.0000000000545,-25.544400232058166,30.927058015824333,956.482917514164,-11,False
w16i_schemeavg,w16l_maskw_h3,h3,9.926043203489776,20.000000000020002,10.073956796530226,10.10146776146191,102.0396509358543,2,False
w16i_schemeavg,w16n_finegrid,h3,-0.030218065050213738,0.0,0.030218065050213738,0.3858284258565105,0.14886357419891283,0,False
w16i_schemeavg,w20_ad187_h3,h3,-45.14869682770151,-79.99999999996899,-34.851303172267485,26.720442441723115,713.982044281438,-8,False
w16i_schemeavg,w23_ad187std_h3,h3,-53.60880613047847,-70.0000000000145,-16.391193869536025,26.742759882427023,715.1752061291481,-7,False
w16i_schemeavg,w27_ad188std_h3,h3,-55.80577870856196,-79.99999999996899,-24.194221291407032,27.506985248541316,756.6342374634696,-8,False
w16i_schemeavg,w29_ad194std_h3,h3,-58.34012291638935,-79.99999999996899,-21.659877083579644,28.115663504788184,790.4905343144783,-8,False
w16i_schemeavg,w34_ad195std_h3,h3,-64.90900759636986,-79.99999999996899,-15.090992403599131,29.540341924152614,872.6318009958486,-8,False
w16i_schemeavg,w34_ad196std_h3,h3,-64.25100986406918,-79.99999999996899,-15.748990135899817,29.73986859186134,884.4597838611808,-8,False
w16i_schemeavg,w36_ad197std_h3,h3,-68.77685903083908,-79.99999999996899,-11.223140969129915,30.034511676352206,902.0718916369369,-8,False
w16i_schemeavg,w36_ad199std_h3,h3,-79.76135656440064,-90.0000000000345,-10.238643435633861,31.172889376036416,971.749032050604,-9,False
w16i_schemeavg,w38_ad202std_h3,h3,-77.35511563988773,-79.99999999996899,-2.6448843600812637,31.47607083294839,990.7430350807845,-8,False
w16i_schemeavg,w40_ad211std_h3,h3,-77.518354083983,-90.0000000000345,-12.481645916051505,31.65512634211099,1002.0470237350091,-9,False
w16l_maskw_h3,w16n_finegrid,h3,-9.95626126853999,-20.000000000020002,-10.043738731480012,10.078981135363119,101.58586072700564,-2,False
w16l_maskw_h3,w20_ad187_h3,h3,-55.07474003119128,-99.99999999998899,-44.925259968797704,26.15621436365401,684.1475498374202,-10,False
w16l_maskw_h3,w23_ad187std_h3,h3,-63.534849333968246,-90.0000000000345,-26.465150666066258,26.190282003162416,685.9308714051731,-9,False
w16l_maskw_h3,w27_ad188std_h3,h3,-65.73182191205174,-99.99999999998899,-34.268178087937244,27.027659509310098,730.4943785512005,-10,False
w16l_maskw_h3,w29_ad194std_h3,h3,-68.26616611987913,-99.99999999998899,-31.733833880109856,27.790197311130864,772.295066591585,-10,False
w16l_maskw_h3,w34_ad195std_h3,h3,-74.83505079985964,-99.99999999998899,-25.164949200129342,29.287463426687808,857.755513969576,-10,False
w16l_maskw_h3,w34_ad196std_h3,h3,-74.17705306755896,-99.99999999998899,-25.82294693243003,29.430620580323755,866.1614277429762,-10,False
w16l_maskw_h3,w36_ad197std_h3,h3,-78.70290223432886,-99.99999999998899,-21.297097765660126,29.68188636528582,881.0143782017403,-10,False
w16l_maskw_h3,w36_ad199std_h3,h3,-89.68739976789043,-110.0000000000545,-20.312600232164073,30.908098102099437,955.3105282890028,-11,False
w16l_maskw_h3,w38_ad202std_h3,h3,-87.28115884337751,-99.99999999998899,-12.718841156611475,31.21106755198748,974.1307377347257,-10,False
w16l_maskw_h3,w40_ad211std_h3,h3,-87.44439728747278,-110.0000000000545,-22.555602712581717,31.416373435510003,986.9885198394186,-11,False
w16n_finegrid,w20_ad187_h3,h3,-45.11847876265129,-79.99999999996899,-34.8815212373177,26.71183527887084,713.5221439655288,-8,False
w16n_finegrid,w23_ad187std_h3,h3,-53.57858806542826,-70.0000000000145,-16.42141193458624,26.733493072862647,714.6796518767951,-7,False
w16n_finegrid,w27_ad188std_h3,h3,-55.775560643511746,-79.99999999996899,-24.224439356457246,27.500424558796674,756.2733509140671,-8,False
w16n_finegrid,w29_ad194std_h3,h3,-58.309904851339134,-79.99999999996899,-21.690095148629858,28.109329593010752,790.1344101685099,-8,False
w16n_finegrid,w34_ad195std_h3,h3,-64.87878953131965,-79.99999999996899,-15.121210468649338,29.53766495971082,872.4736512721283,-8,False
w16n_finegrid,w34_ad196std_h3,h3,-64.22079179901897,-79.99999999996899,-15.779208200950023,29.736666278636044,884.26932136697,-8,False
w16n_finegrid,w36_ad197std_h3,h3,-68.74664096578887,-79.99999999996899,-11.253359034180122,30.032495064144396,901.9507597778575,-8,False
w16n_finegrid,w36_ad199std_h3,h3,-79.73113849935044,-90.0000000000345,-10.268861500684068,31.169991741562665,971.5683851690846,-9,False
w16n_finegrid,w38_ad202std_h3,h3,-77.32489757483752,-79.99999999996899,-2.6751024251314703,31.473196980928268,990.5621282003121,-8,False
w16n_finegrid,w40_ad211std_h3,h3,-77.48813601893279,-90.0000000000345,-12.511863981101712,31.652249773500888,1001.864915724087,-9,False
w16q_ens4avg,w16t_cellens4,ens4,0.14445808160790108,0.0,-0.14445808160790108,4.941375701818353,24.417193826520815,0,False
w16q_ens4avg,w20_ad187,ens4,-46.372363544433526,-79.99999999996899,-33.627636455535466,26.949056757842886,726.2516601374373,-8,False
w16q_ens4avg,w21_ad187corr,ens4,-55.36424989938116,-89.99999999992347,-34.63575010054232,26.60203229341246,707.6681221397594,-9,False
w16q_ens4avg,w21_ad187corr_ens4,ens4,-52.4159461094964,-99.99999999998899,-47.584053890492584,25.924810600795595,672.0958046871237,-10,False
w16q_ens4avg,w23_ad187std,ens4,-54.38012541258974,-69.99999999990348,-15.619874587313738,26.99414014778872,728.6836023184587,-7,False
w16q_ens4avg,w23_ad187stdcorr,ens4,-63.56375312877027,-79.99999999996899,-16.43624687119872,26.678901604015554,711.7637907967437,-8,False
w16q_ens4avg,w27_ad188std,ens4,-57.82852676183836,-79.99999999996899,-22.17147323813063,27.72770328066239,768.8255292204558,-8,False
w16q_ens4avg,w27_ad188stdcorr,ens4,-65.29048085568424,-89.99999999992347,-24.709519144239238,27.52030803090789,757.3673541160533,-9,False
w16q_ens4avg,w27_ad190std,ens4,-59.41669286246842,-89.99999999992347,-30.58330713745505,28.307761974295623,801.3293879933772,-9,False
w16q_ens4avg,w27_ad190stdcorr,ens4,-66.61729494583658,-99.99999999998899,-33.38270505415241,28.175109307055756,793.83678446454,-10,False
w16q_ens4avg,w29_ad194std,ens4,-60.10282308055448,-79.99999999996899,-19.897176919414512,28.42904944307763,808.2108522369526,-8,False
w16q_ens4avg,w29_ad194stdcorr,ens4,-66.7704048831208,-99.99999999998899,-33.22959511686818,28.307297449382684,801.3030888878275,-10,False
w16q_ens4avg,w34_ad195std,ens4,-66.64774135900498,-79.99999999996899,-13.35225864096401,29.793906350726946,887.6768556358875,-8,False
w16q_ens4avg,w34_ad195stdcorr,ens4,-73.27776243659656,-89.99999999992347,-16.722237563326914,29.675488254280378,880.6346031299327,-9,False
w16q_ens4avg,w34_ad196std,ens4,-67.03343144642827,-79.99999999996899,-12.966568553540725,30.087676800263193,905.268295237096,-8,False
w16q_ens4avg,w36_ad197std,ens4,-69.5417338222315,-79.99999999996899,-10.458266177737485,30.327486127320267,919.7564148028032,-8,False
w16q_ens4avg,w36_ad197stdcorr,ens4,-77.11281293532046,-89.99999999992347,-12.887187064603012,30.113066726830766,906.7967876945622,-9,False
w16q_ens4avg,w36_ad199std,ens4,-80.80783530550751,-89.99999999992347,-9.192164694415965,31.508761126476898,992.8020277253818,-9,False
w16q_ens4avg,w36_ad199stdcorr,ens4,-88.48884119316835,-99.99999999998899,-11.511158806820632,31.178336600292035,972.0886731611099,-10,False
w16q_ens4avg,w36_ad199stdcorr_ens4,ens4,-85.07034837046402,-109.99999999994348,-24.929651629479466,30.8318394044968,950.6023210646817,-11,False
w16q_ens4avg,w38_ad202std,ens4,-79.05548184750089,-79.99999999996899,-0.9445181524681061,31.75949578234711,1008.6655723489239,-8,False
w16q_ens4avg,w38_ad202stdcorr,ens4,-86.07196939602879,-89.99999999992347,-3.9280306038946833,31.52500876429255,993.8261775887222,-9,False
w16q_ens4avg,w38_ad202stdcorr_ens4,ens4,-83.38296755816543,-109.99999999994348,-26.61703244177805,31.122289800466394,968.5969224242144,-11,False
w16q_ens4avg,w40_ad211std,ens4,-79.43698047874204,-89.99999999992347,-10.563019521181431,31.781390364077183,1010.0567734738579,-9,False
w16q_ens4avg,w40_ad211stdcorr,ens4,-85.95614109163652,-99.99999999998899,-14.043858908352462,31.8123236952838,1012.0239388935152,-10,False
w16t_cellens4,w20_ad187,ens4,-46.51682162604143,-79.99999999996899,-33.483178373927565,27.800826977700332,772.8859806440305,-8,False
w16t_cellens4,w21_ad187corr,ens4,-55.50870798098906,-89.99999999992347,-34.491292018934416,27.10189224618093,734.5125633236021,-9,False
w16t_cellens4,w21_ad187corr_ens4,ens4,-52.560404191104304,-99.99999999998899,-47.43959580888468,26.418492946568616,697.9367695678957,-10,False
w16t_cellens4,w23_ad187std,ens4,-54.52458349419764,-69.99999999990348,-15.475416505705837,27.826733447142345,774.3270943383104,-7,False
w16t_cellens4,w23_ad187stdcorr,ens4,-63.708211210378174,-79.99999999996899,-16.291788789590818,27.175556692831123,738.5108815652784,-8,False
w16t_cellens4,w27_ad188std,ens4,-57.97298484344626,-79.99999999996899,-22.02701515652273,28.57723849737222,816.6585601356928,-8,False
w16t_cellens4,w27_ad188stdcorr,ens4,-65.43493893729213,-89.99999999992347,-24.565061062631344,28.029079627548775,785.6293047674699,-9,False
w16t_cellens4,w27_ad190std,ens4,-59.561150944076324,-89.99999999992347,-30.43884905584715,29.145886755532853,849.4827147663455,-9,False
w16t_cellens4,w27_ad190stdcorr,ens4,-66.76175302744447,-99.99999999998899,-33.238246972544516,28.714900421557477,824.5455062199617,-10,False
w16t_cellens4,w29_ad194std,ens4,-60.24728116216238,-79.99999999996899,-19.75271883780661,29.253403716277194,855.7616289875004,-8,False
w16t_cellens4,w29_ad194stdcorr,ens4,-66.91486296472871,-99.99999999998899,-33.085137035260274,28.83628542721304,831.531357239699,-10,False
w16t_cellens4,w34_ad195std,ens4,-66.79219944061288,-79.99999999996899,-13.207800559356116,30.584914012840045,935.4369651728193,-8,False
w16t_cellens4,w34_ad195stdcorr,ens4,-73.42222051820447,-89.99999999992347,-16.577779481719006,30.17748250015647,910.6804500472499,-9,False
w16t_cellens4,w34_ad196std,ens4,-67.17788952803616,-79.99999999996899,-12.822110471932831,30.861600971914726,952.4384145496879,-8,False
w16t_cellens4,w36_ad197std,ens4,-69.6861919038394,-79.99999999996899,-10.313808096129591,31.11642665789364,968.2320079560741,-8,False
w16t_cellens4,w36_ad197stdcorr,ens4,-77.25727101692837,-89.99999999992347,-12.742728982995104,30.618761596569634,937.5085617075674,-9,False
w16t_cellens4,w36_ad199std,ens4,-80.9522933871154,-89.99999999992347,-9.04770661280807,32.2671337833626,1041.1679225934204,-9,False
w16t_cellens4,w36_ad199stdcorr,ens4,-88.63329927477626,-99.99999999998899,-11.366700725212723,31.661866529194846,1002.4737921125488,-10,False
w16t_cellens4,w36_ad199stdcorr_ens4,ens4,-85.21480645207191,-109.99999999994348,-24.78519354787157,31.31094806213424,980.3754685496679,-11,False
w16t_cellens4,w38_ad202std,ens4,-79.1999399291088,-79.99999999996899,-0.8000600708601979,32.51242742395451,1057.0579369979096,-8,False
w16t_cellens4,w38_ad202stdcorr,ens4,-86.2164274776367,-89.99999999992347,-3.783572522286775,32.00868937646415,1024.5561955989688,-9,False
w16t_cellens4,w38_ad202stdcorr_ens4,ens4,-83.52742563977334,-109.99999999994348,-26.472574360170142,31.592714890452243,998.0996341494028,-11,False
w16t_cellens4,w40_ad211std,ens4,-79.58143856034994,-89.99999999992347,-10.418561439573537,32.54557153812491,1059.2142267432064,-9,False
w16t_cellens4,w40_ad211stdcorr,ens4,-86.10059917324442,-99.99999999998899,-13.899400826744568,32.29876318255018,1043.2101031224593,-10,False
