a,b,dcv,dlb,sd,p_reverse,ga,gb,same,r,sd_pred,z
blend159_h3,blend160orig,4.628895052150028e-06,-1.0000000000065512e-05,8.734815374164142e-06,0.274,h3,ens4,False,-1.462889505221554e-05,9.641766761719604e-06,-1.5172421625356227
blend159_h3,blend160orig_h3,6.053863303989715e-07,0.0,5.3637348492844215e-06,0.456,h3,h3,True,-6.053863303989715e-07,6.740646719721695e-06,-0.08981131270798397
blend159_h3,blend160origm,2.6920667768326467e-06,-1.0000000000065512e-05,8.487835894471535e-06,0.384,h3,ens4,False,-1.2692066776898159e-05,9.418599940444763e-06,-1.3475534428845077
blend159_h3,blend160origm_h3,-1.718471674516664e-06,0.0,4.791216901906791e-06,0.342,h3,h3,True,1.718471674516664e-06,6.294634704872395e-06,0.2730057827162666
blend159_h3,blendtop3,-2.523896013739701e-06,0.0,3.436245163053278e-06,0.21,h3,h3,True,2.523896013739701e-06,5.336145377261916e-06,0.4729811193852374
blend159_h3,stack_pub149_hybrid,2.862639254452848e-05,5.999999999994898e-05,1.8902960912469687e-05,0.052,h3,hybrid,False,3.1373607455420505e-05,1.9338784809936314e-05,1.622315350409229
blend159_h3,stack_pub151_fixed_rankraw,2.243458669148879e-05,2.000000000002e-05,2.0048118791132647e-05,0.124,h3,rankraw,False,-2.434586691468791e-06,2.045956338072816e-05,-0.11899504628539848
blend159_h3,stack_pub151_hybrid,2.2641957211466668e-05,5.999999999994898e-05,1.716863595507046e-05,0.09,h3,hybrid,False,3.7358042788482315e-05,1.7647343347495816e-05,2.1169216268341873
blend159_h3,stack_pub151_rankraw,2.3870672958392625e-05,2.999999999997449e-05,1.872663177573319e-05,0.082,h3,rankraw,False,6.129327041581867e-06,1.9166465619163244e-05,0.3197943305443634
blend159_h3,stack_pub86_hybrid,0.0003691361341249,0.0002499999999999,6.0235329952340415e-05,0.0,h3,hybrid,False,-0.000119136134125,6.0373517713762424e-05,-1.9733177498425334
blend159_h3,stack_pub88_mine_logit,0.0003869899919899,0.00024,6.303309110713589e-05,0.0,h3,logit,False,-0.0001469899919899,6.316515844345806e-05,-2.3270739061230614
blend159_h3,w16e_aonly,-7.493953274040344e-06,-3.0000000000085517e-05,9.88014144502895e-06,0.21,h3,h3+corr,False,-2.2506046726045174e-05,1.069036302659762e-05,-2.1052649634114515
blend159_h3,w16h_h3av6,-1.7925021280618123e-06,0.0,2.848774339435131e-06,0.25,h3,h3+corr,False,1.7925021280618123e-06,4.978170537827199e-06,0.36007246325558345
blend159_h3,w16i_schemeavg,-8.72974781207514e-06,-2.000000000002e-05,9.052684612172824e-06,0.162,h3,h3+corr,False,-1.1270252187944859e-05,9.9306477811942e-06,-1.1348959741868485
blend159_h3,w16l_maskw_h3,1.1962953914146368e-06,0.0,6.740991495709982e-06,0.404,h3,h3+corr,False,-1.1962953914146368e-06,7.880839613385174e-06,-0.15179796190532727
blend159_h3,w16n_finegrid,-8.759965877125353e-06,-2.000000000002e-05,8.995882955155712e-06,0.162,h3,h3+corr,False,-1.1240034122894645e-05,9.878895525792737e-06,-1.1377824670326881
blend159_h3,w16q_ens4avg,-4.580612115168137e-06,-3.0000000000085517e-05,1.138235286465695e-05,0.336,h3,ens4+corr,False,-2.541938788491738e-05,1.2092337383741449e-05,-2.10210706815827
blend159_h3,w16t_cellens4,-4.436154033560236e-06,-3.0000000000085517e-05,1.3065830319488303e-05,0.372,h3,ens4+corr,False,-2.556384596652528e-05,1.3688776008260434e-05,-1.8675041472735683
blend159av,blend159av_h3,-4.295405339971303e-06,1.0000000000065512e-05,7.443882782067568e-06,0.288,ens4,h3,False,1.4295405340036815e-05,8.48987971291871e-06,1.6838171827433632
blend159av,blend159av_w,-3.301715605030786e-06,1.0000000000065512e-05,7.0316102782313975e-06,0.32,ens4,w,False,1.3301715605096298e-05,8.130818517935087e-06,1.6359626740844315
blend159av,blend159av_wh3,-4.38020874948819e-06,1.0000000000065512e-05,8.253999463090026e-06,0.298,ens4,wh3,False,1.4380208749553702e-05,9.208429497116058e-06,1.561635320556819
blend159av,blend160orig,2.569098788485213e-06,0.0,4.159617589453154e-06,0.252,ens4,ens4,True,-2.569098788485213e-06,5.828300366071978e-06,-0.4407972525645027
blend159av,blend160orig_h3,-1.4544099332658431e-06,1.0000000000065512e-05,8.657848242167321e-06,0.426,ens4,h3,False,1.1454409933331355e-05,9.572095008464262e-06,1.1966460762458615
blend159av,blend160origm,6.322705131678319e-07,0.0,4.076684297850109e-06,0.434,ens4,ens4,True,-6.322705131678319e-07,5.769403914704214e-06,-0.10959026660560083
blend159av,blend160origm_h3,-3.778267938181479e-06,1.0000000000065512e-05,8.644176514432766e-06,0.334,ens4,h3,False,1.377826793824699e-05,9.559730868562026e-06,1.4412819908516439
blend159av,blendtop3,-4.583692277404516e-06,1.0000000000065512e-05,7.487578599772064e-06,0.284,ens4,h3,False,1.4583692277470028e-05,8.528217865089474e-06,1.7100515615541234
blend159av,stack_pub149_hybrid,2.6566596280863664e-05,7.00000000000145e-05,2.0927298492403217e-05,0.088,ens4,hybrid,False,4.343340371915083e-05,2.1321784373189983e-05,2.0370435681623347
blend159av,stack_pub151_fixed_rankraw,2.037479042782397e-05,3.0000000000085517e-05,2.2732888355809448e-05,0.16,ens4,rankraw,False,9.625209572261546e-06,2.3096555580093833e-05,0.41673787846345367
blend159av,stack_pub151_hybrid,2.0582160947801853e-05,7.00000000000145e-05,1.9247334145992845e-05,0.144,ens4,hybrid,False,4.941783905221264e-05,1.9675531464084235e-05,2.5116393497385365
blend159av,stack_pub151_rankraw,2.181087669472781e-05,4.000000000004e-05,2.1695552193084184e-05,0.138,ens4,rankraw,False,1.8189123305312187e-05,2.2076314267320683e-05,0.8239202923577392
blend159av,stack_pub86_hybrid,0.0003670763378612,0.00026,5.911537685398941e-05,0.0,ens4,hybrid,False,-0.00010707633786120001,5.9256176448163226e-05,-1.8070072063267435
blend159av,stack_pub88_mine_logit,0.0003849301957262,0.00025,6.038375096277066e-05,0.0,ens4,logit,False,-0.00013493019572620002,6.052159983840954e-05,-2.2294552041991405
blend159av,w16e_aonly,-9.553749537705158e-06,-2.000000000002e-05,1.1337248639685728e-05,0.198,ens4,h3+corr,False,-1.044625046231484e-05,1.204989101132133e-05,-0.8669165930629739
blend159av,w16h_h3av6,-3.852298391726627e-06,1.0000000000065512e-05,7.660099184306895e-06,0.316,ens4,h3+corr,False,1.385229839179214e-05,8.680079848716015e-06,1.595872230811473
blend159av,w16i_schemeavg,-1.0789544075739954e-05,-9.99999999995449e-06,1.0570114341014742e-05,0.144,ens4,h3+corr,False,7.895440757854644e-07,1.1331106911894892e-05,0.06967934217941552
blend159av,w16l_maskw_h3,-8.63500872250178e-07,1.0000000000065512e-05,1.0215098592360006e-05,0.476,ens4,h3+corr,False,1.086350087231569e-05,1.1000677520875796e-05,0.987530163637668
blend159av,w16n_finegrid,-1.0819762140790168e-05,-9.99999999995449e-06,1.052909454150439e-05,0.148,ens4,h3+corr,False,8.197621408356781e-07,1.1292851656273725e-05,0.07259124318526407
blend159av,w16q_ens4avg,-6.640408378832952e-06,-2.000000000002e-05,7.659437041017758e-06,0.184,ens4,ens4+corr,False,-1.3359591621187047e-05,8.679495518288004e-06,-1.5392129177367413
blend159av,w16t_cellens4,-6.4959502972250505e-06,-2.000000000002e-05,9.999177737717048e-06,0.234,ens4,ens4+corr,False,-1.3504049702794948e-05,1.0800473234869057e-05,-1.2503201858968052
blend159av_h3,blend159av_w,9.936897349405172e-07,0.0,3.016589450354034e-06,0.352,h3,w,False,-9.936897349405172e-07,5.07606920546341e-06,-0.19575969016951184
blend159av_h3,blend159av_wh3,-8.480340951688704e-08,0.0,2.141230892992336e-06,0.494,h3,wh3,False,8.480340951688704e-08,4.6099388720211285e-06,0.01839577744329326
blend159av_h3,blend160orig,6.864504128456517e-06,-1.0000000000065512e-05,8.849277867733257e-06,0.212,h3,ens4,False,-1.686450412852203e-05,9.74558286851127e-06,-1.73047670478618
blend159av_h3,blend160orig_h3,2.84099540670546e-06,0.0,5.368963349447356e-06,0.268,h3,h3,True,-2.84099540670546e-06,6.744807937545416e-06,-0.4212122024840578
blend159av_h3,blend160origm,4.927675853139135e-06,-1.0000000000065512e-05,8.7823834023352e-06,0.308,h3,ens4,False,-1.4927675853204647e-05,9.684881253390744e-06,-1.5413380363314588
blend159av_h3,blend160origm_h3,5.171374017898245e-07,0.0,5.271585680591615e-06,0.476,h3,h3,True,-5.171374017898245e-07,6.6675544433086736e-06,-0.07756028183748925
blend159av_h3,blendtop3,-2.882869374332131e-07,0.0,2.681536993406892e-06,0.464,h3,h3,True,2.882869374332131e-07,4.884394262718392e-06,0.059022044889711266
blend159av_h3,stack_pub149_hybrid,3.086200162083497e-05,5.999999999994898e-05,1.9096963979712265e-05,0.05,h3,hybrid,False,2.9137998379114016e-05,1.9528458718216715e-05,1.492078755397795
blend159av_h3,stack_pub151_fixed_rankraw,2.467019576779528e-05,2.000000000002e-05,1.982732197804265e-05,0.09,h3,rankraw,False,-4.670195767775283e-06,2.0243254765171527e-05,-0.23070379847268158
blend159av_h3,stack_pub151_hybrid,2.487756628777316e-05,5.999999999994898e-05,1.7381370997247072e-05,0.068,h3,hybrid,False,3.512243371217583e-05,1.785437549763666e-05,1.9671611430388534
blend159av_h3,stack_pub151_rankraw,2.6106282034699117e-05,2.999999999997449e-05,1.8880596233709132e-05,0.066,h3,rankraw,False,3.893717965275375e-06,1.9316924724371064e-05,0.20157028206269773
blend159av_h3,stack_pub86_hybrid,0.0003713717432012,0.0002499999999999,6.008714262850496e-05,0.0,h3,hybrid,False,-0.00012137174320130004,6.0225670406604566e-05,-2.015282559444784
blend159av_h3,stack_pub88_mine_logit,0.0003892256010662,0.00024,6.294681717995997e-05,0.0,h3,logit,False,-0.0001492256010662,6.307906514648082e-05,-2.3656913861940025
blend159av_h3,w16e_aonly,-5.258344197733855e-06,-3.0000000000085517e-05,8.647746690091658e-06,0.28,h3,h3+corr,False,-2.4741655802351662e-05,9.562959242967519e-06,-2.58723844510227
blend159av_h3,w16h_h3av6,4.431069482446759e-07,0.0,3.35930597404663e-06,0.41,h3,h3+corr,False,-4.431069482446759e-07,5.286927585463229e-06,-0.08381180583275415
blend159av_h3,w16i_schemeavg,-6.494138735768651e-06,-2.000000000002e-05,7.711825410161242e-06,0.188,h3,h3+corr,False,-1.3505861264251348e-05,8.725761733136844e-06,-1.5478145836783117
blend159av_h3,w16l_maskw_h3,3.431904467721125e-06,0.0,6.91023990263688e-06,0.304,h3,h3+corr,False,-3.431904467721125e-06,8.026087600983536e-06,-0.42759369674716374
blend159av_h3,w16n_finegrid,-6.524356800818865e-06,-2.000000000002e-05,7.635989369845502e-06,0.186,h3,h3+corr,False,-1.3475643199201134e-05,8.658810560525054e-06,-1.5562926460864848
blend159av_h3,w16q_ens4avg,-2.3450030388616483e-06,-3.0000000000085517e-05,1.0733868128386044e-05,0.408,h3,ens4+corr,False,-2.765499696122387e-05,1.1484014614421578e-05,-2.408129725513832
blend159av_h3,w16t_cellens4,-2.2005449572537472e-06,-3.0000000000085517e-05,1.2356652506453422e-05,0.442,h3,ens4+corr,False,-2.779945504283177e-05,1.3013590120789432e-05,-2.1361864623676494
blend159av_w,blend159av_wh3,-1.0784931444574042e-06,0.0,2.203578608693211e-06,0.316,w,wh3,False,1.0784931444574042e-06,4.639226805336961e-06,0.2324726058266233
blend159av_w,blend160orig,5.870814393516e-06,-1.0000000000065512e-05,8.65514790083499e-06,0.248,w,ens4,False,-1.587081439358151e-05,9.569652650540407e-06,-1.6584525032562465
blend159av_w,blend160orig_h3,1.8473056717649428e-06,0.0,6.413886628990297e-06,0.376,w,h3,False,-1.8473056717649428e-06,7.602934193862734e-06,-0.24297272929918703
blend159av_w,blend160origm,3.933986118198618e-06,-1.0000000000065512e-05,8.566428313103379e-06,0.348,w,ens4,False,-1.393398611826413e-05,9.48948685178529e-06,-1.4683603376975733
blend159av_w,blend160origm_h3,-4.765523331506927e-07,0.0,6.314651073252109e-06,0.462,w,h3,False,4.765523331506927e-07,7.5194072135767915e-06,0.06337631672484044
blend159av_w,blendtop3,-1.2819766723737305e-06,0.0,4.184783466258529e-06,0.374,w,h3,False,1.2819766723737305e-06,5.846287653386329e-06,0.21928046452370073
blend159av_w,stack_pub149_hybrid,2.986831188589445e-05,5.999999999994898e-05,1.981150633463402e-05,0.064,w,hybrid,False,3.0131688114054533e-05,2.0227764333062382e-05,1.4896202871418736
blend159av_w,stack_pub151_fixed_rankraw,2.367650603285476e-05,2.000000000002e-05,1.873493007674585e-05,0.096,w,rankraw,False,-3.676506032834762e-06,1.9174573571457145e-05,-0.1917386073350559
blend159av_w,stack_pub151_hybrid,2.388387655283264e-05,5.999999999994898e-05,1.807756975806031e-05,0.08,w,hybrid,False,3.6116123447116344e-05,1.853281400716587e-05,1.948766303549571
blend159av_w,stack_pub151_rankraw,2.51125922997586e-05,2.999999999997449e-05,1.7876215828677314e-05,0.07,w,rankraw,False,4.887407700215892e-06,1.8336459827898077e-05,0.26654041980229615
blend159av_w,stack_pub86_hybrid,0.0003703780534662,0.0002499999999999,6.004728598931396e-05,0.0,w,hybrid,False,-0.0001203780534663,6.018590550410559e-05,-2.000103719600736
blend159av_w,stack_pub88_mine_logit,0.0003882319113313,0.00024,6.264865011381673e-05,0.0,w,logit,False,-0.00014823191133129997,6.278152616614298e-05,-2.3610753096225134
blend159av_w,w16e_aonly,-6.252033932674372e-06,-3.0000000000085517e-05,9.467905848273496e-06,0.232,w,h3+corr,False,-2.3747966067411145e-05,1.0310572623207604e-05,-2.3032635465811
blend159av_w,w16h_h3av6,-5.505827866958413e-07,0.0,4.701837829886178e-06,0.444,w,h3+corr,False,5.505827866958413e-07,6.226872862457964e-06,0.08842043170904039
blend159av_w,w16i_schemeavg,-7.487828470709168e-06,-2.000000000002e-05,8.551202265085918e-06,0.17,w,h3+corr,False,-1.251217152931083e-05,9.475744131469422e-06,-1.320442105201773
blend159av_w,w16l_maskw_h3,2.438214732780608e-06,0.0,7.67180354565177e-06,0.364,w,h3+corr,False,-2.438214732780608e-06,8.690410595003078e-06,-0.2805638129667387
blend159av_w,w16n_finegrid,-7.518046535759382e-06,-2.000000000002e-05,8.482890861329629e-06,0.168,w,h3+corr,False,-1.2481953464260617e-05,9.41414382893614e-06,-1.3258723991336299
blend159av_w,w16q_ens4avg,-3.338692773802165e-06,-3.0000000000085517e-05,1.0694508485835545e-05,0.37,w,ens4+corr,False,-2.6661307226283352e-05,1.1447234531548444e-05,-2.3290609756273537
blend159av_w,w16t_cellens4,-3.1942346921942644e-06,-3.0000000000085517e-05,1.2456306125790536e-05,0.394,w,ens4+corr,False,-2.6805765307891253e-05,1.3108250415904998e-05,-2.0449537091056995
blend159av_wh3,blend160orig,6.949307537973404e-06,-1.0000000000065512e-05,9.702867945129316e-06,0.22,wh3,ens4,False,-1.6949307538038916e-05,1.052674275487364e-05,-1.6101189069327049
blend159av_wh3,blend160orig_h3,2.925798816222347e-06,0.0,6.109979096312746e-06,0.298,wh3,h3,False,-2.925798816222347e-06,7.34836792927827e-06,-0.39815627692851635
blend159av_wh3,blend160origm,5.012479262656022e-06,-1.0000000000065512e-05,9.575698363068796e-06,0.312,wh3,ens4,False,-1.5012479262721534e-05,1.040964292409423e-05,-1.4421704348737598
blend159av_wh3,blend160origm_h3,6.019408113067115e-07,0.0,5.930512651398431e-06,0.47,wh3,h3,False,-6.019408113067115e-07,7.199836593636242e-06,-0.08360478789737424
blend159av_wh3,blendtop3,-2.034835279163261e-07,0.0,3.646596345954561e-06,0.45,wh3,h3,False,2.034835279163261e-07,5.473968540007864e-06,0.03717294435090666
blend159av_wh3,stack_pub149_hybrid,3.0946805030351854e-05,5.999999999994898e-05,1.9629144001414035e-05,0.052,wh3,hybrid,False,2.905319496959713e-05,2.0049188534574543e-05,1.449095803528173
blend159av_wh3,stack_pub151_fixed_rankraw,2.4754999177312165e-05,2.000000000002e-05,1.84973788870347e-05,0.078,wh3,rankraw,False,-4.754999177292166e-06,1.8942536587194012e-05,-0.2510223039773224
blend159av_wh3,stack_pub151_hybrid,2.4962369697290043e-05,5.999999999994898e-05,1.791912664477326e-05,0.074,wh3,hybrid,False,3.503763030265894e-05,1.8378296068408782e-05,1.90646783424534
blend159av_wh3,stack_pub151_rankraw,2.6191085444216e-05,2.999999999997449e-05,1.7658163193039163e-05,0.062,wh3,rankraw,False,3.8089145557584914e-06,1.8123945321553738e-05,0.21015923896155073
blend159av_wh3,stack_pub86_hybrid,0.0003714565466107,0.0002499999999999,6.026617639532443e-05,0.0,wh3,hybrid,False,-0.00012145654661080001,6.040429358894139e-05,-2.0107270426391652
blend159av_wh3,stack_pub88_mine_logit,0.0003893104044757,0.00024,6.315088863643878e-05,0.0,wh3,logit,False,-0.00014931040447569997,6.328271013664443e-05,-2.3594186177124614
blend159av_wh3,w16e_aonly,-5.173540788216968e-06,-3.0000000000085517e-05,9.137625661181076e-06,0.28,wh3,h3+corr,False,-2.482645921186855e-05,1.0008140156419753e-05,-2.48062665228999
blend159av_wh3,w16h_h3av6,5.279103577615629e-07,0.0,4.239104317177354e-06,0.446,wh3,h3+corr,False,-5.279103577615629e-07,5.8852928626006674e-06,-0.08969992999265686
blend159av_wh3,w16i_schemeavg,-6.409335326251764e-06,-2.000000000002e-05,8.243652957892446e-06,0.196,wh3,h3+corr,False,-1.3590664673768235e-05,9.19915652420566e-06,-1.4773816097168515
blend159av_wh3,w16l_maskw_h3,3.5167078772380123e-06,0.0,7.15193618089215e-06,0.308,wh3,h3+corr,False,-3.5167078772380123e-06,8.23509913736446e-06,-0.42703892431384743
blend159av_wh3,w16n_finegrid,-6.4395533913019776e-06,-2.000000000002e-05,8.174460202820304e-06,0.194,wh3,h3+corr,False,-1.356044660871802e-05,9.137202322054583e-06,-1.484091752678716
blend159av_wh3,w16q_ens4avg,-2.2601996293447613e-06,-3.0000000000085517e-05,1.1485357185196806e-05,0.406,wh3,ens4+corr,False,-2.7739800370740756e-05,1.2189343556493046e-05,-2.275741941489889
blend159av_wh3,w16t_cellens4,-2.11574154773686e-06,-3.0000000000085517e-05,1.3095321788788032e-05,0.432,wh3,ens4+corr,False,-2.7884258452348657e-05,1.3716928206365055e-05,-2.032835488590627
blend160orig,blend160orig_h3,-4.023508721751057e-06,1.0000000000065512e-05,7.405861321182392e-06,0.296,ens4,h3,False,1.4023508721816569e-05,8.456562456178756e-06,1.6582989594749986
blend160orig,blend160origm,-1.9368282753173816e-06,0.0,3.8087851792770183e-06,0.274,ens4,ens4,True,1.9368282753173816e-06,5.583324386827881e-06,0.34689517232542066
blend160orig,blend160origm_h3,-6.347366726666692e-06,1.0000000000065512e-05,8.555135550588835e-06,0.208,ens4,h3,False,1.6347366726732204e-05,9.479293800469295e-06,1.7245342396627572
blend160orig,blendtop3,-7.15279106588973e-06,1.0000000000065512e-05,8.091856032666477e-06,0.174,ens4,h3,False,1.7152791065955242e-05,9.063376893855156e-06,1.8925386494281835
blend160orig,stack_pub149_hybrid,2.399749749237845e-05,7.00000000000145e-05,2.076570200325236e-05,0.114,ens4,hybrid,False,4.6002502507636045e-05,2.116320028621725e-05,2.173702553748246
blend160orig,stack_pub151_fixed_rankraw,1.780569163933876e-05,3.0000000000085517e-05,2.3335671176014336e-05,0.202,ens4,rankraw,False,1.2194308360746756e-05,2.369008686986464e-05,0.5147430833720886
blend160orig,stack_pub151_hybrid,1.801306215931664e-05,7.00000000000145e-05,1.9061523372138443e-05,0.174,ens4,hybrid,False,5.1986937840697856e-05,1.949380260321846e-05,2.666844376074411
blend160orig,stack_pub151_rankraw,1.92417779062426e-05,4.000000000004e-05,2.185380961161266e-05,0.178,ens4,rankraw,False,2.0758222093797397e-05,2.223186139771658e-05,0.9337149833045225
blend160orig,stack_pub86_hybrid,0.0003645072390727,0.00026,5.894430350025932e-05,0.0,ens4,hybrid,False,-0.0001045072390727,5.90855107602308e-05,-1.7687456320178176
blend160orig,stack_pub88_mine_logit,0.0003823610969377,0.00025,6.020596073888974e-05,0.0,ens4,logit,False,-0.0001323610969377,6.0344215755608255e-05,-2.1934347025696272
blend160orig,w16e_aonly,-1.2122848326190372e-05,-2.000000000002e-05,1.2241616433365878e-05,0.16,ens4,h3+corr,False,-7.877151673829626e-06,1.2904411632008651e-05,-0.6104231559299306
blend160orig,w16h_h3av6,-6.421397180211841e-06,1.0000000000065512e-05,7.854110055143116e-06,0.202,ens4,h3+corr,False,1.6421397180277353e-05,8.851763181703794e-06,1.855155503280935
blend160orig,w16i_schemeavg,-1.3358642864225168e-05,-9.99999999995449e-06,1.1468003620394152e-05,0.118,ens4,h3+corr,False,3.358642864270678e-06,1.2172993621293e-05,0.2759093587624773
blend160orig,w16l_maskw_h3,-3.4325996607353915e-06,1.0000000000065512e-05,1.0439884107530962e-05,0.384,ens4,h3+corr,False,1.3432599660800904e-05,1.1209721086866713e-05,1.1982991866352957
blend160orig,w16n_finegrid,-1.338886092927538e-05,-9.99999999995449e-06,1.1436668741731035e-05,0.118,ens4,h3+corr,False,3.38886092932089e-06,1.214347802628038e-05,0.27906839556071716
blend160orig,w16q_ens4avg,-9.209507167318163e-06,-2.000000000002e-05,8.510562610456397e-06,0.126,ens4,ens4+corr,False,-1.0790492832701835e-05,9.439085899236487e-06,-1.1431713778104997
blend160orig,w16t_cellens4,-9.065049085710264e-06,-2.000000000002e-05,1.0774852774760343e-05,0.186,ens4,ens4+corr,False,-1.0934950914309734e-05,1.152233131724771e-05,-0.9490224341962179
blend160orig_h3,blend160origm,2.0866804464336752e-06,-1.0000000000065512e-05,8.532629784023633e-06,0.42,h3,ens4,False,-1.2086680446499187e-05,9.458987139111346e-06,-1.2777985918304893
blend160orig_h3,blend160origm_h3,-2.3238580049156354e-06,0.0,4.907327808753873e-06,0.282,h3,h3,True,2.3238580049156354e-06,6.383457753383801e-06,0.3640437666692137
blend160orig_h3,blendtop3,-3.129282344138673e-06,0.0,4.2276754504502165e-06,0.2,h3,h3,True,3.129282344138673e-06,5.877066137198569e-06,0.5324565473803419
blend160orig_h3,stack_pub149_hybrid,2.8021006214129507e-05,5.999999999994898e-05,1.8869401762268096e-05,0.064,h3,hybrid,False,3.1978993785819476e-05,1.930598325733639e-05,1.6564291680749939
blend160orig_h3,stack_pub151_fixed_rankraw,2.1829200361089814e-05,2.000000000002e-05,2.065996531087066e-05,0.128,h3,rankraw,False,-1.829200361069816e-06,2.105945947343012e-05,-0.08685884665642274
blend160orig_h3,stack_pub151_hybrid,2.2036570881067696e-05,5.999999999994898e-05,1.7153101761591046e-05,0.084,h3,hybrid,False,3.796342911888129e-05,1.7632230905650157e-05,2.1530700977104438
blend160orig_h3,stack_pub151_rankraw,2.3265286627993653e-05,2.999999999997449e-05,1.912118633967548e-05,0.098,h3,rankraw,False,6.734713371980838e-06,1.9552146524186513e-05,0.34444879817414537
blend160orig_h3,stack_pub86_hybrid,0.0003685307477945,0.0002499999999999,5.983083970903808e-05,0.0,h3,hybrid,False,-0.0001185307477946,5.996995953771584e-05,-1.976502047163373
blend160orig_h3,stack_pub88_mine_logit,0.0003863846056595,0.00024,6.265948992663501e-05,0.0,h3,logit,False,-0.0001463846056595,6.279234304063467e-05,-2.331249298417969
blend160orig_h3,w16e_aonly,-8.099339604439315e-06,-3.0000000000085517e-05,1.0098743304208838e-05,0.192,h3,h3+corr,False,-2.1900660395646202e-05,1.0892716970112163e-05,-2.0105783025243418
blend160orig_h3,w16h_h3av6,-2.397888458460784e-06,0.0,3.648784017160087e-06,0.244,h3,h3+corr,False,2.397888458460784e-06,5.475426145109582e-06,0.4379364080369299
blend160orig_h3,w16i_schemeavg,-9.33513414247411e-06,-2.000000000002e-05,9.200629522445504e-06,0.14,h3,h3+corr,False,-1.0664865857545888e-05,1.0065696710906924e-05,-1.0595258494118662
blend160orig_h3,w16l_maskw_h3,5.909090610156653e-07,0.0,7.218484065869155e-06,0.438,h3,h3+corr,False,-5.909090610156653e-07,8.292959596903482e-06,-0.07125430361873529
blend160orig_h3,w16n_finegrid,-9.365352207524325e-06,-2.000000000002e-05,9.14548313412694e-06,0.138,h3,h3+corr,False,-1.0634647792495674e-05,1.0015314694170472e-05,-1.0618386058987934
blend160orig_h3,w16q_ens4avg,-5.185998445567108e-06,-3.0000000000085517e-05,1.1445536845471926e-05,0.33,h3,ens4+corr,False,-2.481400155451841e-05,1.2151830329120059e-05,-2.0419970393312137
blend160orig_h3,w16t_cellens4,-5.041540363959207e-06,-3.0000000000085517e-05,1.3117016751886452e-05,0.358,h3,ens4+corr,False,-2.495845963612631e-05,1.3737641541980066e-05,-1.8167936293764249
blend160origm,blend160origm_h3,-4.410538451349311e-06,1.0000000000065512e-05,7.453825285527663e-06,0.268,ens4,h3,False,1.4410538451414823e-05,8.498598593523418e-06,1.6956370268383725
blend160origm,blendtop3,-5.215962790572348e-06,1.0000000000065512e-05,7.696223347374983e-06,0.266,ens4,h3,False,1.521596279063786e-05,8.711975693225187e-06,1.7465570757354683
blend160origm,stack_pub149_hybrid,2.593432576769583e-05,7.00000000000145e-05,2.0610647599200635e-05,0.098,ens4,hybrid,False,4.4065674232318663e-05,2.1011079485002706e-05,2.0972589373036197
blend160origm,stack_pub151_fixed_rankraw,1.9742519914656143e-05,3.0000000000085517e-05,2.29145790610572e-05,0.176,ens4,rankraw,False,1.0257480085429375e-05,2.3275407627195442e-05,0.4407003413097837
blend160origm,stack_pub151_hybrid,1.994989043463402e-05,7.00000000000145e-05,1.901699088677424e-05,0.13,ens4,hybrid,False,5.0050109565380474e-05,1.9450259871125658e-05,2.573236033708782
blend160origm,stack_pub151_rankraw,2.1178606181559975e-05,4.000000000004e-05,2.1559859171283043e-05,0.144,ens4,rankraw,False,1.8821393818480022e-05,2.194297596389843e-05,0.8577411673533173
blend160origm,stack_pub86_hybrid,0.000366444067348,0.00026,5.8680171851316645e-05,0.0,ens4,hybrid,False,-0.00010644406734800003,5.882201318525847e-05,-1.8095957887867096
blend160origm,stack_pub88_mine_logit,0.0003842979252131,0.00025,5.978768141492212e-05,0.0,ens4,logit,False,-0.0001342979252131,5.992690143532278e-05,-2.241029020298063
blend160origm,w16e_aonly,-1.018602005087299e-05,-2.000000000002e-05,1.215992971397044e-05,0.186,ens4,h3+corr,False,-9.813979949147008e-06,1.2826946531243042e-05,-0.7651064830778513
blend160origm,w16h_h3av6,-4.484568904894459e-06,1.0000000000065512e-05,7.770376043314292e-06,0.296,ens4,h3+corr,False,1.4484568904959971e-05,8.777551510596753e-06,1.6501832985512404
blend160origm,w16i_schemeavg,-1.1421814588907786e-05,-9.99999999995449e-06,1.14528039683745e-05,0.162,ens4,h3+corr,False,1.4218145889532963e-06,1.215867531455139e-05,0.11693828087108155
blend160origm,w16l_maskw_h3,-1.49577138541801e-06,1.0000000000065512e-05,9.865104362962856e-06,0.448,ens4,h3+corr,False,1.1495771385483522e-05,1.0676467147835723e-05,1.0767392646184355
blend160origm,w16n_finegrid,-1.1452032653958e-05,-9.99999999995449e-06,1.142482376384098e-05,0.158,ens4,h3+corr,False,1.45203265400351e-06,1.2132323137037368e-05,0.11968298549275919
blend160origm,w16q_ens4avg,-7.272678892000783e-06,-2.000000000002e-05,8.52960387096735e-06,0.192,ens4,ens4+corr,False,-1.2727321108019215e-05,9.456257656297647e-06,-1.345915220440627
blend160origm,w16t_cellens4,-7.128220810392882e-06,-2.000000000002e-05,1.0754172585397527e-05,0.246,ens4,ens4+corr,False,-1.2871779189627116e-05,1.150299503012943e-05,-1.118993719106413
blend160origm_h3,blendtop3,-8.054243392230376e-07,0.0,3.129140732810787e-06,0.394,h3,h3,True,8.054243392230376e-07,5.143752364996035e-06,0.15658303162183013
